,index,key,locid,ap_name,alias,facility type,faa region,county,city,state,ap type,latitude,longitude,boundary data available,index,airport,year,departure cancellations,arrival cancellations,departure diversions,arrival diversions,index,airport,year,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay
3643,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,331,JFK,2005.0,1915.0,1749.0,245.0,407.0,343,JFK,2006,180139,178673,0.7182,0.4423,0.6704,18.44,32.94,17.12,33.84,4.7,3.35,5.99,20.65
3644,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,331,JFK,2005.0,1915.0,1749.0,245.0,407.0,344,JFK,2007,210060,209898,0.6688,0.3808,0.6298,22.68,35.76,18.94,40.51,6.63,4.01,7.21,24.92
3645,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,331,JFK,2005.0,1915.0,1749.0,245.0,407.0,345,JFK,2008,208347,207144,0.7343,0.5042,0.667,18.44,33.31,14.31,31.57,6.38,3.93,6.34,22.66
3646,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,331,JFK,2005.0,1915.0,1749.0,245.0,407.0,346,JFK,2009,201184,199397,0.7784,0.5814,0.7249,14.42,31.07,11.98,25.05,5.69,3.63,5.04,17.71
3647,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,331,JFK,2005.0,1915.0,1749.0,245.0,407.0,347,JFK,2010,192101,190038,0.7348,0.57,0.739,17.87,28.7,10.1,26.98,5.09,3.74,4.32,17.39
3648,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,331,JFK,2005.0,1915.0,1749.0,245.0,407.0,348,JFK,2011,197805,196354,0.7393,0.5989,0.7407,17.29,25.98,8.5,24.82,5.16,2.55,3.82,17.21
3649,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,331,JFK,2005.0,1915.0,1749.0,245.0,407.0,349,JFK,2012,194788,193893,0.7697,0.6409,0.7819,14.83,24.98,7.55,21.27,4.32,2.02,2.97,13.89
3650,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,331,JFK,2005.0,1915.0,1749.0,245.0,407.0,350,JFK,2013,196105,193781,0.7457,0.6038,0.7375,16.09,25.53,8.61,23.64,4.21,2.38,3.88,16.85
3651,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,331,JFK,2005.0,1915.0,1749.0,245.0,407.0,351,JFK,2014,206239,205660,0.7373,0.5878,0.7344,16.64,25.1,8.04,23.83,4.69,2.61,4.05,17.23
3652,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,332,JFK,2006.0,1932.0,1767.0,465.0,489.0,341,JFK,2004,151115,148127,0.7543,0.6028,0.7461,15.07,23.79,8.75,22.43,3.64,2.95,4.65,14.91
3653,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,332,JFK,2006.0,1932.0,1767.0,465.0,489.0,342,JFK,2005,164971,162914,0.7133,0.5107,0.6936,17.38,27.58,12.17,27.8,4.4,3.9,5.72,18.4
3654,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,332,JFK,2006.0,1932.0,1767.0,465.0,489.0,343,JFK,2006,180139,178673,0.7182,0.4423,0.6704,18.44,32.94,17.12,33.84,4.7,3.35,5.99,20.65
3655,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,332,JFK,2006.0,1932.0,1767.0,465.0,489.0,344,JFK,2007,210060,209898,0.6688,0.3808,0.6298,22.68,35.76,18.94,40.51,6.63,4.01,7.21,24.92
3656,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,332,JFK,2006.0,1932.0,1767.0,465.0,489.0,345,JFK,2008,208347,207144,0.7343,0.5042,0.667,18.44,33.31,14.31,31.57,6.38,3.93,6.34,22.66
3657,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,332,JFK,2006.0,1932.0,1767.0,465.0,489.0,346,JFK,2009,201184,199397,0.7784,0.5814,0.7249,14.42,31.07,11.98,25.05,5.69,3.63,5.04,17.71
3658,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,332,JFK,2006.0,1932.0,1767.0,465.0,489.0,347,JFK,2010,192101,190038,0.7348,0.57,0.739,17.87,28.7,10.1,26.98,5.09,3.74,4.32,17.39
3659,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,332,JFK,2006.0,1932.0,1767.0,465.0,489.0,348,JFK,2011,197805,196354,0.7393,0.5989,0.7407,17.29,25.98,8.5,24.82,5.16,2.55,3.82,17.21
3660,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,332,JFK,2006.0,1932.0,1767.0,465.0,489.0,349,JFK,2012,194788,193893,0.7697,0.6409,0.7819,14.83,24.98,7.55,21.27,4.32,2.02,2.97,13.89
3661,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,332,JFK,2006.0,1932.0,1767.0,465.0,489.0,350,JFK,2013,196105,193781,0.7457,0.6038,0.7375,16.09,25.53,8.61,23.64,4.21,2.38,3.88,16.85
3662,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,332,JFK,2006.0,1932.0,1767.0,465.0,489.0,351,JFK,2014,206239,205660,0.7373,0.5878,0.7344,16.64,25.1,8.04,23.83,4.69,2.61,4.05,17.23
3663,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,333,JFK,2007.0,4102.0,4089.0,236.0,635.0,341,JFK,2004,151115,148127,0.7543,0.6028,0.7461,15.07,23.79,8.75,22.43,3.64,2.95,4.65,14.91
3664,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,333,JFK,2007.0,4102.0,4089.0,236.0,635.0,342,JFK,2005,164971,162914,0.7133,0.5107,0.6936,17.38,27.58,12.17,27.8,4.4,3.9,5.72,18.4
3665,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,333,JFK,2007.0,4102.0,4089.0,236.0,635.0,343,JFK,2006,180139,178673,0.7182,0.4423,0.6704,18.44,32.94,17.12,33.84,4.7,3.35,5.99,20.65
3666,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,333,JFK,2007.0,4102.0,4089.0,236.0,635.0,344,JFK,2007,210060,209898,0.6688,0.3808,0.6298,22.68,35.76,18.94,40.51,6.63,4.01,7.21,24.92
3667,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,333,JFK,2007.0,4102.0,4089.0,236.0,635.0,345,JFK,2008,208347,207144,0.7343,0.5042,0.667,18.44,33.31,14.31,31.57,6.38,3.93,6.34,22.66
3668,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,333,JFK,2007.0,4102.0,4089.0,236.0,635.0,346,JFK,2009,201184,199397,0.7784,0.5814,0.7249,14.42,31.07,11.98,25.05,5.69,3.63,5.04,17.71
3669,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,333,JFK,2007.0,4102.0,4089.0,236.0,635.0,347,JFK,2010,192101,190038,0.7348,0.57,0.739,17.87,28.7,10.1,26.98,5.09,3.74,4.32,17.39
3670,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,333,JFK,2007.0,4102.0,4089.0,236.0,635.0,348,JFK,2011,197805,196354,0.7393,0.5989,0.7407,17.29,25.98,8.5,24.82,5.16,2.55,3.82,17.21
3671,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,333,JFK,2007.0,4102.0,4089.0,236.0,635.0,349,JFK,2012,194788,193893,0.7697,0.6409,0.7819,14.83,24.98,7.55,21.27,4.32,2.02,2.97,13.89
3672,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,333,JFK,2007.0,4102.0,4089.0,236.0,635.0,350,JFK,2013,196105,193781,0.7457,0.6038,0.7375,16.09,25.53,8.61,23.64,4.21,2.38,3.88,16.85
3673,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,333,JFK,2007.0,4102.0,4089.0,236.0,635.0,351,JFK,2014,206239,205660,0.7373,0.5878,0.7344,16.64,25.1,8.04,23.83,4.69,2.61,4.05,17.23
3674,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,334,JFK,2008.0,3196.0,3200.0,447.0,530.0,341,JFK,2004,151115,148127,0.7543,0.6028,0.7461,15.07,23.79,8.75,22.43,3.64,2.95,4.65,14.91
3675,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,334,JFK,2008.0,3196.0,3200.0,447.0,530.0,342,JFK,2005,164971,162914,0.7133,0.5107,0.6936,17.38,27.58,12.17,27.8,4.4,3.9,5.72,18.4
3676,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,334,JFK,2008.0,3196.0,3200.0,447.0,530.0,343,JFK,2006,180139,178673,0.7182,0.4423,0.6704,18.44,32.94,17.12,33.84,4.7,3.35,5.99,20.65
3677,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,334,JFK,2008.0,3196.0,3200.0,447.0,530.0,344,JFK,2007,210060,209898,0.6688,0.3808,0.6298,22.68,35.76,18.94,40.51,6.63,4.01,7.21,24.92
3678,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,334,JFK,2008.0,3196.0,3200.0,447.0,530.0,345,JFK,2008,208347,207144,0.7343,0.5042,0.667,18.44,33.31,14.31,31.57,6.38,3.93,6.34,22.66
3679,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,334,JFK,2008.0,3196.0,3200.0,447.0,530.0,346,JFK,2009,201184,199397,0.7784,0.5814,0.7249,14.42,31.07,11.98,25.05,5.69,3.63,5.04,17.71
3680,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,334,JFK,2008.0,3196.0,3200.0,447.0,530.0,347,JFK,2010,192101,190038,0.7348,0.57,0.739,17.87,28.7,10.1,26.98,5.09,3.74,4.32,17.39
3681,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,334,JFK,2008.0,3196.0,3200.0,447.0,530.0,348,JFK,2011,197805,196354,0.7393,0.5989,0.7407,17.29,25.98,8.5,24.82,5.16,2.55,3.82,17.21
3682,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,334,JFK,2008.0,3196.0,3200.0,447.0,530.0,349,JFK,2012,194788,193893,0.7697,0.6409,0.7819,14.83,24.98,7.55,21.27,4.32,2.02,2.97,13.89
3683,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,334,JFK,2008.0,3196.0,3200.0,447.0,530.0,350,JFK,2013,196105,193781,0.7457,0.6038,0.7375,16.09,25.53,8.61,23.64,4.21,2.38,3.88,16.85
3684,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,334,JFK,2008.0,3196.0,3200.0,447.0,530.0,351,JFK,2014,206239,205660,0.7373,0.5878,0.7344,16.64,25.1,8.04,23.83,4.69,2.61,4.05,17.23
3685,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,335,JFK,2009.0,2618.0,2728.0,307.0,375.0,341,JFK,2004,151115,148127,0.7543,0.6028,0.7461,15.07,23.79,8.75,22.43,3.64,2.95,4.65,14.91
3686,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,335,JFK,2009.0,2618.0,2728.0,307.0,375.0,342,JFK,2005,164971,162914,0.7133,0.5107,0.6936,17.38,27.58,12.17,27.8,4.4,3.9,5.72,18.4
3687,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,335,JFK,2009.0,2618.0,2728.0,307.0,375.0,343,JFK,2006,180139,178673,0.7182,0.4423,0.6704,18.44,32.94,17.12,33.84,4.7,3.35,5.99,20.65
3688,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,335,JFK,2009.0,2618.0,2728.0,307.0,375.0,344,JFK,2007,210060,209898,0.6688,0.3808,0.6298,22.68,35.76,18.94,40.51,6.63,4.01,7.21,24.92
3689,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,335,JFK,2009.0,2618.0,2728.0,307.0,375.0,345,JFK,2008,208347,207144,0.7343,0.5042,0.667,18.44,33.31,14.31,31.57,6.38,3.93,6.34,22.66
3690,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,335,JFK,2009.0,2618.0,2728.0,307.0,375.0,346,JFK,2009,201184,199397,0.7784,0.5814,0.7249,14.42,31.07,11.98,25.05,5.69,3.63,5.04,17.71
3691,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,335,JFK,2009.0,2618.0,2728.0,307.0,375.0,347,JFK,2010,192101,190038,0.7348,0.57,0.739,17.87,28.7,10.1,26.98,5.09,3.74,4.32,17.39
3692,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,335,JFK,2009.0,2618.0,2728.0,307.0,375.0,348,JFK,2011,197805,196354,0.7393,0.5989,0.7407,17.29,25.98,8.5,24.82,5.16,2.55,3.82,17.21
3693,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,335,JFK,2009.0,2618.0,2728.0,307.0,375.0,349,JFK,2012,194788,193893,0.7697,0.6409,0.7819,14.83,24.98,7.55,21.27,4.32,2.02,2.97,13.89
3694,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,335,JFK,2009.0,2618.0,2728.0,307.0,375.0,350,JFK,2013,196105,193781,0.7457,0.6038,0.7375,16.09,25.53,8.61,23.64,4.21,2.38,3.88,16.85
3695,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,335,JFK,2009.0,2618.0,2728.0,307.0,375.0,351,JFK,2014,206239,205660,0.7373,0.5878,0.7344,16.64,25.1,8.04,23.83,4.69,2.61,4.05,17.23
3696,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,336,JFK,2010.0,3797.0,3849.0,234.0,401.0,341,JFK,2004,151115,148127,0.7543,0.6028,0.7461,15.07,23.79,8.75,22.43,3.64,2.95,4.65,14.91
3697,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,336,JFK,2010.0,3797.0,3849.0,234.0,401.0,342,JFK,2005,164971,162914,0.7133,0.5107,0.6936,17.38,27.58,12.17,27.8,4.4,3.9,5.72,18.4
3698,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,336,JFK,2010.0,3797.0,3849.0,234.0,401.0,343,JFK,2006,180139,178673,0.7182,0.4423,0.6704,18.44,32.94,17.12,33.84,4.7,3.35,5.99,20.65
3699,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,336,JFK,2010.0,3797.0,3849.0,234.0,401.0,344,JFK,2007,210060,209898,0.6688,0.3808,0.6298,22.68,35.76,18.94,40.51,6.63,4.01,7.21,24.92
3700,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,336,JFK,2010.0,3797.0,3849.0,234.0,401.0,345,JFK,2008,208347,207144,0.7343,0.5042,0.667,18.44,33.31,14.31,31.57,6.38,3.93,6.34,22.66
3701,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,336,JFK,2010.0,3797.0,3849.0,234.0,401.0,346,JFK,2009,201184,199397,0.7784,0.5814,0.7249,14.42,31.07,11.98,25.05,5.69,3.63,5.04,17.71
3702,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,336,JFK,2010.0,3797.0,3849.0,234.0,401.0,347,JFK,2010,192101,190038,0.7348,0.57,0.739,17.87,28.7,10.1,26.98,5.09,3.74,4.32,17.39
3703,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,336,JFK,2010.0,3797.0,3849.0,234.0,401.0,348,JFK,2011,197805,196354,0.7393,0.5989,0.7407,17.29,25.98,8.5,24.82,5.16,2.55,3.82,17.21
3704,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,336,JFK,2010.0,3797.0,3849.0,234.0,401.0,349,JFK,2012,194788,193893,0.7697,0.6409,0.7819,14.83,24.98,7.55,21.27,4.32,2.02,2.97,13.89
3705,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,336,JFK,2010.0,3797.0,3849.0,234.0,401.0,350,JFK,2013,196105,193781,0.7457,0.6038,0.7375,16.09,25.53,8.61,23.64,4.21,2.38,3.88,16.85
3706,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,336,JFK,2010.0,3797.0,3849.0,234.0,401.0,351,JFK,2014,206239,205660,0.7373,0.5878,0.7344,16.64,25.1,8.04,23.83,4.69,2.61,4.05,17.23
3707,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,337,JFK,2011.0,2580.0,2595.0,241.0,400.0,341,JFK,2004,151115,148127,0.7543,0.6028,0.7461,15.07,23.79,8.75,22.43,3.64,2.95,4.65,14.91
3708,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,337,JFK,2011.0,2580.0,2595.0,241.0,400.0,342,JFK,2005,164971,162914,0.7133,0.5107,0.6936,17.38,27.58,12.17,27.8,4.4,3.9,5.72,18.4
3709,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,337,JFK,2011.0,2580.0,2595.0,241.0,400.0,343,JFK,2006,180139,178673,0.7182,0.4423,0.6704,18.44,32.94,17.12,33.84,4.7,3.35,5.99,20.65
3710,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,337,JFK,2011.0,2580.0,2595.0,241.0,400.0,344,JFK,2007,210060,209898,0.6688,0.3808,0.6298,22.68,35.76,18.94,40.51,6.63,4.01,7.21,24.92
3711,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,337,JFK,2011.0,2580.0,2595.0,241.0,400.0,345,JFK,2008,208347,207144,0.7343,0.5042,0.667,18.44,33.31,14.31,31.57,6.38,3.93,6.34,22.66
3712,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,337,JFK,2011.0,2580.0,2595.0,241.0,400.0,346,JFK,2009,201184,199397,0.7784,0.5814,0.7249,14.42,31.07,11.98,25.05,5.69,3.63,5.04,17.71
3713,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,337,JFK,2011.0,2580.0,2595.0,241.0,400.0,347,JFK,2010,192101,190038,0.7348,0.57,0.739,17.87,28.7,10.1,26.98,5.09,3.74,4.32,17.39
3714,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,337,JFK,2011.0,2580.0,2595.0,241.0,400.0,348,JFK,2011,197805,196354,0.7393,0.5989,0.7407,17.29,25.98,8.5,24.82,5.16,2.55,3.82,17.21
3715,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,337,JFK,2011.0,2580.0,2595.0,241.0,400.0,349,JFK,2012,194788,193893,0.7697,0.6409,0.7819,14.83,24.98,7.55,21.27,4.32,2.02,2.97,13.89
3716,2752,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,337,JFK,2011.0,2580.0,2595.0,241.0,400.0,350,JFK,2013,196105,193781,0.7457,0.6038,0.7375,16.09,25.53,8.61,23.64,4.21,2.38,3.88,16.85
